"","county","trade_name","account","license_type","expiration_date","lat","lon","address_full","publish_date","state","expired_y_n"
"1282",NA,"STOP AND SHOP #897","NJ_22_5639",NA,2024-03-31,42.2496933,-71.0034384,"1385 HANCOCK STREET, QUINCY, MA, 02169",2023-04-01,"NJ","ACTIVE"
"1283",NA,"STOP AND SHOP #800","NJ_22_5640",NA,2024-03-31,42.2496933,-71.0034384,"1385 HANCOCK STREET, QUINCY, MA, 02169",2023-04-01,"NJ","ACTIVE"
"1284",NA,"STOP AND SHOP #813","NJ_22_5641",NA,2024-03-31,42.2496933,-71.0034384,"1385 HANCOCK STREET, QUINCY, MA, 02169",2023-04-01,"NJ","ACTIVE"
"1285",NA,"STOP AND SHOP #819","NJ_22_5642",NA,2024-03-31,42.2496933,-71.0034384,"1385 HANCOCK STREET, QUINCY, MA, 02169",2023-04-01,"NJ","ACTIVE"
"1286",NA,"STOP AND SHOP #817","NJ_22_5643",NA,2024-03-31,42.2496933,-71.0034384,"1385 HANCOCK STREET, QUINCY, MA, 02169",2023-04-01,"NJ","ACTIVE"
"1287",NA,"STOP AND SHOP #831","NJ_22_5644",NA,2024-03-31,42.2496933,-71.0034384,"1385 HANCOCK STREET, QUINCY, MA, 02169",2023-04-01,"NJ","ACTIVE"
"1288",NA,"STOP AND SHOP #835","NJ_22_5645",NA,2024-03-31,42.2496933,-71.0034384,"1385 HANCOCK STREET, QUINCY, MA, 02169",2023-04-01,"NJ","ACTIVE"
"1289",NA,"STOP AND SHOP #851","NJ_22_5646",NA,2024-03-31,42.2496933,-71.0034384,"1385 HANCOCK STREET, QUINCY, MA, 02169",2023-04-01,"NJ","ACTIVE"
"1290",NA,"STOP AND SHOP #828","NJ_22_5647",NA,2024-03-31,42.2496933,-71.0034384,"1385 HANCOCK STREET, QUINCY, MA, 02169",2023-04-01,"NJ","ACTIVE"
"1291",NA,"STOP AND SHOP #829","NJ_22_5648",NA,2024-03-31,42.2496933,-71.0034384,"1385 HANCOCK STREET, QUINCY, MA, 02169",2023-04-01,"NJ","ACTIVE"
"1292",NA,"STOP AND SHOP #820","NJ_22_5649",NA,2024-03-31,42.2496933,-71.0034384,"1385 HANCOCK STREET, QUINCY, MA, 02169",2023-04-01,"NJ","ACTIVE"
"1293",NA,"STOP AND SHOP #885","NJ_22_5650",NA,2024-03-31,42.2496933,-71.0034384,"1385 HANCOCK STREET, QUINCY, MA, 02169",2023-04-01,"NJ","ACTIVE"
"1294",NA,"STOP AND SHOP #825","NJ_22_5651",NA,2024-03-31,42.2496933,-71.0034384,"1385 HANCOCK STREET, QUINCY, MA, 02169",2023-04-01,"NJ","ACTIVE"
"1295",NA,"SUPER STOP & SHOP 860","NJ_22_5652",NA,2024-03-31,42.2496933,-71.0034384,"1385 HANCOCK STREET, QUINCY, MA, 02169",2023-04-01,"NJ","ACTIVE"
"1296",NA,"STOP & SHOP STORE #850","NJ_22_5653",NA,2024-03-31,42.2496933,-71.0034384,"1385 HANCOCK STREET, QUINCY, MA, 02169",2023-04-01,"NJ","ACTIVE"
"1297",NA,"SUPER STOP & SHOP 812","NJ_22_5654",NA,2024-03-31,42.2496933,-71.0034384,"1385 HANCOCK STREET, QUINCY, MA, 02169",2023-04-01,"NJ","ACTIVE"
"1298",NA,"SUPER STOP & SHOP # 2800","NJ_22_5655",NA,2024-03-31,42.2496933,-71.0034384,"1385 HANCOCK STREET, QUINCY, MA, 02169",2023-04-01,"NJ","ACTIVE"
"1299",NA,"SUPER STOP & SHOP #2802","NJ_22_5656",NA,2024-03-31,42.2496933,-71.0034384,"1385 HANCOCK STREET, QUINCY, MA, 02169",2023-04-01,"NJ","ACTIVE"
"1300",NA,"SUPER STOP & SHOP #2807","NJ_22_5657",NA,2024-03-31,42.2496933,-71.0034384,"1385 HANCOCK STREET, QUINCY, MA, 02169",2023-04-01,"NJ","ACTIVE"
"1301",NA,"VICTOR'S LIQUORS","NJ_22_5686",NA,2024-03-31,40.701799,-74.0113416,"268 BROAD ST PO BOX 489, RED BANK, NJ, 07701",2023-04-01,"NJ","ACTIVE"
"1302",NA,"SUNOCO RETAIL LLC","NJ_22_5832",NA,2024-03-31,29.6142356,-98.4829604,"800 E. SONTERRA BLVD, SAN ANTONIO, TX, 78258",2023-04-01,"NJ","ACTIVE"
"1303",NA,"SUNOCO RETAIL LLC","NJ_22_5833",NA,2024-03-31,29.6142356,-98.4829604,"800 E. SONTERRA BLVD, SAN ANTONIO, TX, 78258",2023-04-01,"NJ","ACTIVE"
"1304",NA,"SUNOCO RETAIL LLC","NJ_22_5834",NA,2024-03-31,29.6142356,-98.4829604,"800 E. SONTERRA BLVD, SAN ANTONIO, TX, 78258",2023-04-01,"NJ","ACTIVE"
"1305",NA,"SUNOCO RETAIL LLC","NJ_22_5835",NA,2024-03-31,29.6142356,-98.4829604,"800 E. SONTERRA BLVD, SAN ANTONIO, TX, 78258",2023-04-01,"NJ","ACTIVE"
"1306",NA,"SUNOCO RETAIL LLC","NJ_22_5836",NA,2024-03-31,29.6142356,-98.4829604,"800 E. SONTERRA BLVD, SAN ANTONIO, TX, 78258",2023-04-01,"NJ","ACTIVE"
"1307",NA,"SUNOCO RETAIL LLC","NJ_22_5837",NA,2024-03-31,29.6142356,-98.4829604,"800 E. SONTERRA BLVD, SAN ANTONIO, TX, 78258",2023-04-01,"NJ","ACTIVE"
"1308",NA,"SUNOCO RETAIL LLC","NJ_22_5838",NA,2024-03-31,29.6142356,-98.4829604,"800 E. SONTERRA BLVD, SAN ANTONIO, TX, 78258",2023-04-01,"NJ","ACTIVE"
"1309",NA,"SUNOCO RETAIL LLC","NJ_22_5839",NA,2024-03-31,29.6142356,-98.4829604,"800 E. SONTERRA BLVD, SAN ANTONIO, TX, 78258",2023-04-01,"NJ","ACTIVE"
"1310",NA,"SUNOCO RETAIL LLC","NJ_22_5840",NA,2024-03-31,29.6142356,-98.4829604,"800 E. SONTERRA BLVD, SAN ANTONIO, TX, 78258",2023-04-01,"NJ","ACTIVE"
"1311",NA,"SUNOCO RETAIL LLC","NJ_22_5841",NA,2024-03-31,29.6142356,-98.4829604,"800 E. SONTERRA BLVD, SAN ANTONIO, TX, 78258",2023-04-01,"NJ","ACTIVE"
"1312",NA,"SUNOCO RETAIL LLC","NJ_22_5842",NA,2024-03-31,29.6142356,-98.4829604,"800 E. SONTERRA BLVD, SAN ANTONIO, TX, 78258",2023-04-01,"NJ","ACTIVE"
"1313",NA,"SUNOCO RETAIL LLC","NJ_22_5843",NA,2024-03-31,29.6142356,-98.4829604,"800 E. SONTERRA BLVD, SAN ANTONIO, TX, 78258",2023-04-01,"NJ","ACTIVE"
"1314",NA,"SUNOCO RETAIL LLC","NJ_22_5844",NA,2024-03-31,29.6142356,-98.4829604,"800 E. SONTERRA BLVD, SAN ANTONIO, TX, 78258",2023-04-01,"NJ","ACTIVE"
"1315",NA,"SUNOCO RETAIL LLC","NJ_22_5845",NA,2024-03-31,29.6142356,-98.4829604,"800 E. SONTERRA BLVD, SAN ANTONIO, TX, 78258",2023-04-01,"NJ","ACTIVE"
"1316",NA,"SUNOCO RETAIL LLC","NJ_22_5846",NA,2024-03-31,29.6142356,-98.4829604,"800 E.SONTERRA BLVD, SAN ANTONIO, TX, 78258",2023-04-01,"NJ","ACTIVE"
"1317",NA,"SUNOCO RETAIL LLC","NJ_22_5847",NA,2024-03-31,29.6142356,-98.4829604,"800 E/ SONTERRA BLVD, SAN ANTONIO, TX, 78258",2023-04-01,"NJ","ACTIVE"
"1318",NA,"SUNOCO RETAIL LLC","NJ_22_5848",NA,2024-03-31,29.6142356,-98.4829604,"800 EAST SONTERRA, SAN ANTONIO, TX, 78258",2023-04-01,"NJ","ACTIVE"
"1319",NA,"SUNOCO RETAIL LLC","NJ_22_5849",NA,2024-03-31,29.6142356,-98.4829604,"800 EAST SONTERRA, SAN ANTONIO, TX, 78258",2023-04-01,"NJ","ACTIVE"
"1320",NA,"SPARTAN SMOKES LLC","NJ_22_6062",NA,2024-03-31,40.6257465,-74.1659018,"114 SPARTAN AVE, STATEN ISLAND, NY, 10303",2023-04-01,"NJ","ACTIVE"
"1321",NA,"FAMOUS CONVENIENCE AND SMOKE SHOP INC","NJ_22_6063",NA,2024-03-31,40.5916614,-74.0960306,"129 ALTER AVE, STATEN ISLAND, NY, 10304",2023-04-01,"NJ","ACTIVE"
"1322",NA,"TONY'S SMOKE SHOP AND VAPES INC","NJ_22_6064",NA,2024-03-31,40.5916614,-74.0960306,"129 ALTER AVE, STATEN ISLAND, NY, 10304",2023-04-01,"NJ","ACTIVE"
"1323",NA,"MOE'S PHARMACY LLC","NJ_22_6065",NA,2024-03-31,40.62066,-74.1239386,"302 MANOR ROAD, STATEN ISLAND, NY, 10314",2023-04-01,"NJ","ACTIVE"
"1324",NA,"195 POMPTON CORP","NJ_22_6066",NA,2024-03-31,40.5446029,-74.1629432,"4459 AMBOY RD, STATEN ISLAND, NY, 10312",2023-04-01,"NJ","ACTIVE"
"1325",NA,"SOMERVILLE FUEL INC.","NJ_22_6067",NA,2024-03-31,40.5446029,-74.1629432,"4459 AMBOY RD STE 4 FL 2, STATEN ISLAND, NY, 10312",2023-04-01,"NJ","ACTIVE"
"1326",NA,"328 FUEL INC","NJ_22_6068",NA,2024-03-31,40.5446029,-74.1629432,"4459 AMBOY RD SUITE 4, FLOOR 2ND, STATEN ISLAND, NY, 10312",2023-04-01,"NJ","ACTIVE"
"1327",NA,"502 GAS CORPORATION","NJ_22_6069",NA,2024-03-31,40.5446029,-74.1629432,"4459 AMBOY RD, STE 4 2ND F, STATEN ISLAND, NY, 10312",2023-04-01,"NJ","ACTIVE"
"1328",NA,"KARAN PETRO INC.","NJ_22_6070",NA,2024-03-31,40.5446029,-74.1629432,"4459 AMBOY RD, STE 4 FL 2, STATEN ISLAND, NY, 10312",2023-04-01,"NJ","ACTIVE"
"1329",NA,"COUNTRY CLUB  FUEL INC","NJ_22_6071",NA,2024-03-31,40.5446029,-74.1629432,"4459 AMBOY RD, STE 4 FL 2, STATEN ISLAND, NY, 10312",2023-04-01,"NJ","ACTIVE"
"1330",NA,"22 FOOD MART INC","NJ_22_6072",NA,2024-03-31,40.5446029,-74.1629432,"4459 AMBOY RD, STE 4 FL 2, STATEN ISLAND, NY, 10312",2023-04-01,"NJ","ACTIVE"
"1331",NA,"SEAVILLE TAVERN","NJ_22_6090",NA,2024-03-31,27.17602,-80.1693056,"6421 SE HARBOR CIRCLE, STUART, FL, 34996",2023-04-01,"NJ","ACTIVE"
"1332",NA,"WEIS MARKETS #230","NJ_22_6097",NA,2024-03-31,40.8480456,-76.8010918,"1000 S SECOND ST, SUNBURY, PA, 08844",2023-04-01,"NJ","ACTIVE"
"1333",NA,"WEIS MARKETS, INC.","NJ_22_6098",NA,2024-03-31,40.8480456,-76.8010918,"1000 S SECOND ST, SUNBURY, PA, 17801",2023-04-01,"NJ","ACTIVE"
"1334",NA,"WEIS MARKETS #145","NJ_22_6099",NA,2024-03-31,40.8480456,-76.8010918,"1000 SOUTH SECOND ST PO BOX 471, SUNBURY, PA, 17801",2023-04-01,"NJ","ACTIVE"
"1335",NA,"WEIS MARKETS, INC.","NJ_22_6100",NA,2024-03-31,40.8480456,-76.8010918,"1000 SOUTH SECOND ST PO BOX 471, SUNBURY, PA, 17801",2023-04-01,"NJ","ACTIVE"
"1336",NA,"WEIS DISCOUNT LIQUORS","NJ_22_6101",NA,2024-03-31,40.8480456,-76.8010918,"1000 SOUTH SECOND STREET PO BOX471, SUNBURY, PA, 17801",2023-04-01,"NJ","ACTIVE"
"1337",NA,"WEIS MARKET 143","NJ_22_6102",NA,2024-03-31,40.8480456,-76.8010918,"P O BOX 471 1000 S 2ND STREET, SUNBURY, PA, 17801",2023-04-01,"NJ","ACTIVE"
"1338",NA,"WEIS MARKETS #147","NJ_22_6103",NA,2024-03-31,40.8560699,-76.7983665,"PO BOX 471 - 1000 S 2ND ST, SUNBURY, PA, 17801",2023-04-01,"NJ","ACTIVE"
"1339",NA,"SEAVIEW HOTEL","NJ_22_6111",NA,2024-03-31,27.9412325,-82.537607,"5600 MARINER STREET SUITE 200, TAMPA, FL, 33609",2023-04-01,"NJ","ACTIVE"
"1340",NA,"KESHAV 3 INC.","NJ_22_6401",NA,2024-03-31,40.3959472,-79.4326088,"1601 RT 22 WEST, UNION, NJ, 07083",2023-04-01,"NJ","ACTIVE"
"1341",NA,"99 RANCH MARKET","NJ_22_6450",NA,2024-03-31,37.6114019,-122.0759366,"2931 FABER ST, UNION CITY, CA, 94587",2023-04-01,"NJ","ACTIVE"
"1342",NA,"99 RANCH MARKET","NJ_22_6451",NA,2024-03-31,37.6114019,-122.0759366,"2931 FABER ST, UNION CITY, CA, 94587",2023-04-01,"NJ","ACTIVE"
"1343",NA,"WAWA FOOD MARKET 989","NJ_22_6749",NA,2024-03-31,39.8964869,-75.4767539,"250 BALTIMORE PIKE, WAWA, PA, 19063",2023-04-01,"NJ","ACTIVE"
"1344",NA,"WAWA STORE #8310","NJ_22_6750",NA,2024-03-31,39.8964869,-75.4767539,"250 BALTIMORE PIKE, WAWA, PA, 19063",2023-04-01,"NJ","ACTIVE"
"1345",NA,"WAWA STORE #8309","NJ_22_6751",NA,2024-03-31,39.8965354,-75.4766161,"252 BALTIMORE PIKE, WAWA, PA, 19063",2023-04-01,"NJ","ACTIVE"
"1346",NA,"WAWA FOOD MARKET 714","NJ_22_6752",NA,2024-03-31,39.8979077,-75.4675766,"260 BALTIMORE PIKE, WAWA, PA, 19063",2023-04-01,"NJ","ACTIVE"
"1347",NA,"WAWA FOOD MARKET 720","NJ_22_6753",NA,2024-03-31,39.8979077,-75.4675766,"260 BALTIMORE PIKE, WAWA, NJ, 19063",2023-04-01,"NJ","ACTIVE"
"1348",NA,"WAWA FOOD MARKET 729","NJ_22_6754",NA,2024-03-31,39.8979077,-75.4675766,"260 BALTIMORE PIKE, WAWA, PA, 19063",2023-04-01,"NJ","ACTIVE"
"1349",NA,"WAWA FOOD MARKET 968","NJ_22_6755",NA,2024-03-31,39.8979077,-75.4675766,"260 BALTIMORE PIKE, WAWA, PA, 19063",2023-04-01,"NJ","ACTIVE"
"1350",NA,"WAWA FOOD MARKET 750","NJ_22_6756",NA,2024-03-31,39.8979077,-75.4675766,"260 BALTIMORE PIKE, WAWA, PA, 19063",2023-04-01,"NJ","ACTIVE"
"1351",NA,"WAWA FOOD MARKET 416","NJ_22_6757",NA,2024-03-31,39.8979077,-75.4675766,"260 BALTIMORE PIKE, WAWA, PA, 19063",2023-04-01,"NJ","ACTIVE"
"1352",NA,"WAWA FOOD MARKET 433","NJ_22_6758",NA,2024-03-31,39.8979077,-75.4675766,"260 BALTIMORE PIKE, WAWA, PA, 19063",2023-04-01,"NJ","ACTIVE"
"1353",NA,"WAWA FOOD MARKET 441","NJ_22_6759",NA,2024-03-31,39.8979077,-75.4675766,"260 BALTIMORE PIKE, WAWA, PA, 19063",2023-04-01,"NJ","ACTIVE"
"1354",NA,"WAWA FOOD MARKET 432","NJ_22_6760",NA,2024-03-31,39.8979077,-75.4675766,"260 BALTIMORE PIKE, WAWA, PA, 19063",2023-04-01,"NJ","ACTIVE"
"1355",NA,"WAWA FOOD MARKET 950","NJ_22_6761",NA,2024-03-31,39.8979077,-75.4675766,"260 BALTIMORE PIKE, WAWA, PA, 19063",2023-04-01,"NJ","ACTIVE"
"1356",NA,"WAWA FOOD MARKET 446","NJ_22_6762",NA,2024-03-31,39.8979077,-75.4675766,"260 BALTIMORE PIKE, WAWA, PA, 19063",2023-04-01,"NJ","ACTIVE"
"1357",NA,"WAWA FOOD MARKET 499","NJ_22_6763",NA,2024-03-31,39.8979077,-75.4675766,"260 BALTIMORE PIKE, WAWA, PA, 19063",2023-04-01,"NJ","ACTIVE"
"1358",NA,"WAWA FOOD MARKET 486","NJ_22_6764",NA,2024-03-31,39.8979077,-75.4675766,"260 BALTIMORE PIKE, WAWA, PA, 19063",2023-04-01,"NJ","ACTIVE"
"1359",NA,"WAWA FOOD MARKET 459","NJ_22_6765",NA,2024-03-31,39.8979077,-75.4675766,"260 BALTIMORE PIKE, WAWA, PA, 19063",2023-04-01,"NJ","ACTIVE"
"1360",NA,"WAWA FOOD MARKET 779","NJ_22_6766",NA,2024-03-31,39.8979077,-75.4675766,"260 BALTIMORE PIKE, WAWA, PA, 19063",2023-04-01,"NJ","ACTIVE"
"1361",NA,"WAWA FOOD MARKET 306","NJ_22_6767",NA,2024-03-31,39.8979077,-75.4675766,"260 BALTIMORE PIKE, WAWA, PA, 19063",2023-04-01,"NJ","ACTIVE"
"1362",NA,"WAWA FOOD MARKET 347","NJ_22_6768",NA,2024-03-31,39.8979077,-75.4675766,"260 BALTIMORE PIKE, WAWA, PA, 19063",2023-04-01,"NJ","ACTIVE"
"1363",NA,"WAWA FOOD MARKET 373","NJ_22_6769",NA,2024-03-31,39.8979077,-75.4675766,"260 BALTIMORE PIKE, WAWA, PA, 19063",2023-04-01,"NJ","ACTIVE"
"1364",NA,"WAWA FOOD MARKET 382","NJ_22_6770",NA,2024-03-31,39.8979077,-75.4675766,"260 BALTIMORE PIKE, WAWA, PA, 19063",2023-04-01,"NJ","ACTIVE"
"1365",NA,"WAWA FOOD MARKET 909","NJ_22_6771",NA,2024-03-31,39.8979077,-75.4675766,"260 BALTIMORE PIKE, WAWA, PA, 19063",2023-04-01,"NJ","ACTIVE"
"1366",NA,"WAWA FOOD MARKET 919","NJ_22_6772",NA,2024-03-31,39.8979077,-75.4675766,"260 BALTIMORE PIKE, WAWA, PA, 19063",2023-04-01,"NJ","ACTIVE"
"1367",NA,"WAWA FOOD MARKET 915","NJ_22_6773",NA,2024-03-31,39.8979077,-75.4675766,"260 BALTIMORE PIKE, WAWA, PA, 19063",2023-04-01,"NJ","ACTIVE"
"1368",NA,"WAWA FOOD MARKET 920","NJ_22_6774",NA,2024-03-31,39.8979077,-75.4675766,"260 BALTIMORE PIKE, WAWA, PA, 19063",2023-04-01,"NJ","ACTIVE"
"1369",NA,"WAWA FOOD MARKET 923","NJ_22_6775",NA,2024-03-31,39.8979077,-75.4675766,"260 BALTIMORE PIKE, WAWA, PA, 19063",2023-04-01,"NJ","ACTIVE"
"1370",NA,"WAWA FOOD MARKET 935","NJ_22_6776",NA,2024-03-31,39.8979077,-75.4675766,"260 BALTIMORE PIKE, WAWA, PA, 19063",2023-04-01,"NJ","ACTIVE"
"1371",NA,"WAWA FOOD MARKET 931","NJ_22_6777",NA,2024-03-31,39.8979077,-75.4675766,"260 BALTIMORE PIKE, WAWA, PA, 19063",2023-04-01,"NJ","ACTIVE"
"1372",NA,"WAWA FOOD MARKET 932","NJ_22_6778",NA,2024-03-31,39.8979077,-75.4675766,"260 BALTIMORE PIKE, WAWA, PA, 19063",2023-04-01,"NJ","ACTIVE"
"1373",NA,"WAWA FOOD MARKET 934","NJ_22_6779",NA,2024-03-31,39.8979077,-75.4675766,"260 BALTIMORE PIKE, WAWA, PA, 19063",2023-04-01,"NJ","ACTIVE"
"1374",NA,"WAWA FOOD MARKET 937","NJ_22_6780",NA,2024-03-31,39.8979077,-75.4675766,"260 BALTIMORE PIKE, WAWA, PA, 19063",2023-04-01,"NJ","ACTIVE"
"1375",NA,"WAWA FOOD MARKET 929","NJ_22_6781",NA,2024-03-31,39.8979077,-75.4675766,"260 BALTIMORE PIKE, WAWA, PA, 19063",2023-04-01,"NJ","ACTIVE"
"1376",NA,"WAWA FOOD MARKET 942","NJ_22_6782",NA,2024-03-31,39.8979077,-75.4675766,"260 BALTIMORE PIKE, WAWA, PA, 19063",2023-04-01,"NJ","ACTIVE"
"1377",NA,"WAWA FOOD MARKET 936","NJ_22_6783",NA,2024-03-31,39.8979077,-75.4675766,"260 BALTIMORE PIKE, WAWA, PA, 19063",2023-04-01,"NJ","ACTIVE"
"1378",NA,"WAWA FOOD MARKET 939","NJ_22_6784",NA,2024-03-31,39.8979077,-75.4675766,"260 BALTIMORE PIKE, WAWA, PA, 19063",2023-04-01,"NJ","ACTIVE"
"1379",NA,"WAWA FOOD MARKET 944","NJ_22_6785",NA,2024-03-31,39.8979077,-75.4675766,"260 BALTIMORE PIKE, WAWA, PA, 19063",2023-04-01,"NJ","ACTIVE"
"1380",NA,"WAWA FOOD MARKET 941","NJ_22_6786",NA,2024-03-31,39.8979077,-75.4675766,"260 BALTIMORE PIKE, WAWA, PA, 19063",2023-04-01,"NJ","ACTIVE"
"1381",NA,"WAWA FOOD MARKET 958","NJ_22_6787",NA,2024-03-31,39.8979077,-75.4675766,"260 BALTIMORE PIKE, WAWA, PA, 19063",2023-04-01,"NJ","ACTIVE"
"1382",NA,"WAWA FOOD MARKET 949","NJ_22_6788",NA,2024-03-31,39.8979077,-75.4675766,"260 BALTIMORE PIKE, WAWA, PA, 19063",2023-04-01,"NJ","ACTIVE"
"1383",NA,"WAWA FOOD MARKET 954","NJ_22_6789",NA,2024-03-31,39.8979077,-75.4675766,"260 BALTIMORE PIKE, WAWA, PA, 19063",2023-04-01,"NJ","ACTIVE"
"1384",NA,"WAWA FOOD MARKET 956","NJ_22_6790",NA,2024-03-31,39.8979077,-75.4675766,"260 BALTIMORE PIKE, WAWA, PA, 19063",2023-04-01,"NJ","ACTIVE"
"1385",NA,"WAWA FOOD MARKET 951","NJ_22_6791",NA,2024-03-31,39.8979077,-75.4675766,"260 BALTIMORE PIKE, WAWA, PA, 19063",2023-04-01,"NJ","ACTIVE"
"1386",NA,"WAWA FOOD MARKET 953","NJ_22_6792",NA,2024-03-31,39.8979077,-75.4675766,"260 BALTIMORE PIKE, WAWA, PA, 19063",2023-04-01,"NJ","ACTIVE"
"1387",NA,"WAWA FOOD MARKET 946","NJ_22_6793",NA,2024-03-31,39.8979077,-75.4675766,"260 BALTIMORE PIKE, WAWA, PA, 19063",2023-04-01,"NJ","ACTIVE"
"1388",NA,"WAWA FOOD MARKET 977","NJ_22_6794",NA,2024-03-31,39.8979077,-75.4675766,"260 BALTIMORE PIKE, WAWA, PA, 19063",2023-04-01,"NJ","ACTIVE"
"1389",NA,"WAWA FOOD MARKET 980","NJ_22_6795",NA,2024-03-31,39.8979077,-75.4675766,"260 BALTIMORE PIKE, WAWA, PA, 19063",2023-04-01,"NJ","ACTIVE"
"1390",NA,"WAWA FOOD MARKET 948","NJ_22_6796",NA,2024-03-31,39.8979077,-75.4675766,"260 BALTIMORE PIKE, WAWA, PA, 19063",2023-04-01,"NJ","ACTIVE"
"1391",NA,"WAWA FOOD MARKET 976","NJ_22_6797",NA,2024-03-31,39.8979077,-75.4675766,"260 BALTIMORE PIKE, WAWA, PA, 19063",2023-04-01,"NJ","ACTIVE"
"1392",NA,"WAWA FOOD MARKET 965","NJ_22_6798",NA,2024-03-31,39.8979077,-75.4675766,"260 BALTIMORE PIKE, WAWA, PA, 19063",2023-04-01,"NJ","ACTIVE"
"1393",NA,"WAWA FOOD MARKET 970","NJ_22_6799",NA,2024-03-31,39.8979077,-75.4675766,"260 BALTIMORE PIKE, WAWA, PA, 19063",2023-04-01,"NJ","ACTIVE"
"1394",NA,"WAWA FOOD MARKET 981","NJ_22_6800",NA,2024-03-31,39.8979077,-75.4675766,"260 BALTIMORE PIKE, WAWA, PA, 19063",2023-04-01,"NJ","ACTIVE"
"1395",NA,"WAWA FOOD MARKET 975","NJ_22_6801",NA,2024-03-31,39.8979077,-75.4675766,"260 BALTIMORE PIKE, WAWA, PA, 19063",2023-04-01,"NJ","ACTIVE"
"1396",NA,"WAWA FOOD MARKET 969","NJ_22_6802",NA,2024-03-31,39.8979077,-75.4675766,"260 BALTIMORE PIKE, WAWA, PA, 19063",2023-04-01,"NJ","ACTIVE"
"1397",NA,"WAWA FOOD MARKET 983","NJ_22_6803",NA,2024-03-31,39.8979077,-75.4675766,"260 BALTIMORE PIKE, WAWA, PA, 19063",2023-04-01,"NJ","ACTIVE"
"1398",NA,"WAWA FOOD MARKET 974","NJ_22_6804",NA,2024-03-31,39.8979077,-75.4675766,"260 BALTIMORE PIKE, WAWA, PA, 19063",2023-04-01,"NJ","ACTIVE"
"1399",NA,"WAWA FOOD MARKET 978","NJ_22_6805",NA,2024-03-31,39.8979077,-75.4675766,"260 BALTIMORE PIKE, WAWA, PA, 19063",2023-04-01,"NJ","ACTIVE"
"1400",NA,"WAWA FOOD MARKET 985","NJ_22_6806",NA,2024-03-31,39.8979077,-75.4675766,"260 BALTIMORE PIKE, WAWA, PA, 19063",2023-04-01,"NJ","ACTIVE"
"1401",NA,"WAWA FOOD MARKET 979","NJ_22_6807",NA,2024-03-31,39.8979077,-75.4675766,"260 BALTIMORE PIKE, WAWA, PA, 19063",2023-04-01,"NJ","ACTIVE"
"1402",NA,"WAWA FOOD MARKET 991","NJ_22_6808",NA,2024-03-31,39.8979077,-75.4675766,"260 BALTIMORE PIKE, WAWA, PA, 19063",2023-04-01,"NJ","ACTIVE"
"1403",NA,"WAWA FOOD MARKET 995","NJ_22_6809",NA,2024-03-31,39.8979077,-75.4675766,"260 BALTIMORE PIKE, WAWA, PA, 19063",2023-04-01,"NJ","ACTIVE"
"1404",NA,"WAWA FOOD MARKET 960","NJ_22_6810",NA,2024-03-31,39.8979077,-75.4675766,"260 BALTIMORE PIKE, WAWA, PA, 19063",2023-04-01,"NJ","ACTIVE"
"1405",NA,"WAWA STORE #8307","NJ_22_6811",NA,2024-03-31,39.8979077,-75.4675766,"260 BALTIMORE PIKE, WAWA, PA, 19063",2023-04-01,"NJ","ACTIVE"
"1406",NA,"WAWA FOOD MARKET 996","NJ_22_6812",NA,2024-03-31,39.8979077,-75.4675766,"260 BALTIMORE PIKE, WAWA, PA, 19063",2023-04-01,"NJ","ACTIVE"
"1407",NA,"WAWA STORE #8305","NJ_22_6813",NA,2024-03-31,39.8979077,-75.4675766,"260 BALTIMORE PIKE, WAWA, PA, 19063",2023-04-01,"NJ","ACTIVE"
"1408",NA,"WAWA FOOD MARKET 997","NJ_22_6814",NA,2024-03-31,39.8979077,-75.4675766,"260 BALTIMORE PIKE, WAWA, PA, 19063",2023-04-01,"NJ","ACTIVE"
"1409",NA,"WAWA STORE #8302","NJ_22_6815",NA,2024-03-31,39.8979077,-75.4675766,"260 BALTIMORE PIKE, WAWA, PA, 19063",2023-04-01,"NJ","ACTIVE"
"1410",NA,"WAWA STORE #8304","NJ_22_6816",NA,2024-03-31,39.8979077,-75.4675766,"260 BALTIMORE PIKE, WAWA, PA, 19063",2023-04-01,"NJ","ACTIVE"
"1411",NA,"WAWA STORE #8306","NJ_22_6817",NA,2024-03-31,39.8979077,-75.4675766,"260 BALTIMORE PIKE, WAWA, PA, 19063",2023-04-01,"NJ","ACTIVE"
"1412",NA,"WAWA STORE #998","NJ_22_6818",NA,2024-03-31,39.8979077,-75.4675766,"260 BALTIMORE PIKE, WAWA, PA, 19063",2023-04-01,"NJ","ACTIVE"
"1413",NA,"WAWA STORE #986","NJ_22_6819",NA,2024-03-31,39.8979077,-75.4675766,"260 BALTIMORE PIKE, WAWA, PA, 19063",2023-04-01,"NJ","ACTIVE"
"1414",NA,"WAWA STORE #990","NJ_22_6820",NA,2024-03-31,39.8979077,-75.4675766,"260 BALTIMORE PIKE, WAWA, PA, 19063",2023-04-01,"NJ","ACTIVE"
"1415",NA,"WAWA STORE #8313","NJ_22_6821",NA,2024-03-31,39.8979077,-75.4675766,"260 BALTIMORE PIKE, WAWA, PA, 19063",2023-04-01,"NJ","ACTIVE"
"1416",NA,"WAWA STORE #8336","NJ_22_6822",NA,2024-03-31,39.8979077,-75.4675766,"260 BALTIMORE PIKE, WAWA, PA, 19063",2023-04-01,"NJ","ACTIVE"
